effDate,consTickerSymbol,weight
2017-07-31,000709,0.221
2017-07-31,000876,0.165
2017-07-31,000157,0.198
2017-07-31,600036,2.486
2017-07-31,601866,0.117
2017-07-31,600570,0.197
2017-07-31,000718,0.081
2017-07-31,000002,1.5
2017-07-31,600352,0.233
2017-07-31,600276,0.816
2017-07-31,600208,0.179
2017-07-31,600157,0.178
2017-07-31,001979,0.434
2017-07-31,000156,0.079
2017-07-31,601985,0.344
2017-07-31,601555,0.27
2017-07-31,002714,0.093
2017-07-31,601966,0.044
2017-07-31,000977,0.123
2017-07-31,300070,0.306
2017-07-31,002411,0.117
2017-07-31,002146,0.173
2017-07-31,601600,0.371
2017-07-31,600959,0.155
2017-07-31,002739,0.23
2017-07-31,600115,0.188
2017-07-31,600089,0.371
2017-07-31,000917,0.112
2017-07-31,600061,0.165
2017-07-31,300144,0.135
2017-07-31,601989,0.558
2017-07-31,000503,0.169
2017-07-31,601375,0.066
2017-07-31,601997,0.1
2017-07-31,600718,0.128
2017-07-31,002475,0.252
2017-07-31,600688,0.141
2017-07-31,600660,0.307
2017-07-31,601117,0.145
2017-07-31,601727,0.228
2017-07-31,002252,0.284
2017-07-31,600233,0.058
2017-07-31,601398,1.12
2017-07-31,600048,0.705
2017-07-31,600649,0.128
2017-07-31,601118,0.093
2017-07-31,600485,0.241
2017-07-31,002049,0.085
2017-07-31,600256,0.129
2017-07-31,600150,0.15
2017-07-31,000895,0.198
2017-07-31,000627,0.122
2017-07-31,600820,0.17
2017-07-31,600050,0.597
2017-07-31,600585,0.458
2017-07-31,600637,0.261
2017-07-31,601888,0.266
2017-07-31,601333,0.159
2017-07-31,002024,0.418
2017-07-31,600893,0.266
2017-07-31,601601,1.012
2017-07-31,000725,0.885
2017-07-31,002174,0.1
2017-07-31,000402,0.133
2017-07-31,000959,0.114
2017-07-31,300024,0.205
2017-07-31,601377,0.359
2017-07-31,002465,0.175
2017-07-31,000333,1.758
2017-07-31,601611,0.057
2017-07-31,002594,0.251
2017-07-31,300104,0.346
2017-07-31,300072,0.259
2017-07-31,002415,1.044
2017-07-31,002352,0.097
2017-07-31,002152,0.092
2017-07-31,601919,0.262
2017-07-31,000008,0.12
2017-07-31,600362,0.203
2017-07-31,600297,0.155
2017-07-31,600436,0.161
2017-07-31,600170,0.163
2017-07-31,000166,0.335
2017-07-31,603858,0.047
2017-07-31,601211,0.888
2017-07-31,600118,0.151
2017-07-31,002673,0.251
2017-07-31,600100,0.233
2017-07-31,600066,0.277
2017-07-31,300168,0.102
2017-07-31,002304,0.508
2017-07-31,000538,0.432
2017-07-31,600037,0.093
2017-07-31,600028,0.605
2017-07-31,601818,0.635
2017-07-31,600886,0.316
2017-07-31,002292,0.071
2017-07-31,002241,0.353
2017-07-31,601958,0.078
2017-07-31,600018,0.208
2017-07-31,601006,0.49
2017-07-31,601229,0.16
2017-07-31,600008,0.134
2017-07-31,601800,0.238
2017-07-31,601881,0.073
2017-07-31,000768,0.237
2017-07-31,002450,0.46
2017-07-31,600674,0.207
2017-07-31,600489,0.178
2017-08-31,000725,0.839
2017-08-31,002174,0.083
2017-08-31,000402,0.131
2017-08-31,000959,0.108
2017-08-31,601377,0.371
2017-08-31,002465,0.168
2017-08-31,000333,1.711
2017-08-31,601611,0.061
2017-08-31,002594,0.243
2017-08-31,300104,0.338
2017-08-31,300072,0.266
2017-08-31,002415,1.094
2017-08-31,002352,0.103
2017-08-31,002152,0.089
2017-08-31,601919,0.274
2017-08-31,000008,0.125
2017-08-31,600362,0.187
2017-08-31,600297,0.155
2017-08-31,600436,0.152
2017-08-31,600170,0.159
2017-08-31,000166,0.337
2017-08-31,603858,0.048
2017-08-31,601601,1.107
2017-08-31,601211,0.897
2017-08-31,600118,0.15
2017-08-31,002673,0.261
2017-08-31,600100,0.227
2017-08-31,600066,0.254
2017-08-31,300168,0.101
2017-08-31,002304,0.496
2017-08-31,000538,0.418
2017-08-31,600037,0.096
2017-08-31,600028,0.582
2017-08-31,300024,0.226
2017-08-31,601800,0.226
2017-08-31,601818,0.617
2017-08-31,600886,0.279
2017-08-31,002292,0.074
2017-08-31,002241,0.388
2017-08-31,601958,0.081
2017-08-31,600018,0.195
2017-08-31,601006,0.501
2017-08-31,601229,0.15
2017-08-31,600008,0.148
2017-08-31,601881,0.095
2017-08-31,000768,0.242
2017-08-31,002450,0.442
2017-08-31,600674,0.197
2017-08-31,600489,0.177
2017-08-31,002299,0.071
2017-08-31,600690,0.394
2017-08-31,600663,0.165
2017-08-31,600522,0.233
2017-08-31,601628,0.449
2017-08-31,600372,0.08
2017-08-31,002027,0.148
2017-08-31,600895,0.123
2017-08-31,600977,0.093
2017-08-31,000630,0.182
2017-08-31,000559,0.134
2017-08-31,002602,0.097
2017-08-31,600827,0.112
2017-08-31,600060,0.105
2017-08-31,000413,0.22
2017-08-31,600015,0.563
2017-08-31,300133,0.08
2017-08-31,601018,0.219
2017-08-31,000728,0.238
2017-08-31,601169,1.028
2017-08-31,600177,0.202
2017-08-31,000651,1.715
2017-08-31,002736,0.324
2017-08-31,600023,0.206
2017-08-31,601127,0.033
2017-08-31,000826,0.16
2017-08-31,002424,0.066
2017-08-31,601688,0.691
2017-08-31,002555,0.083
2017-08-31,000009,0.17
2017-08-31,600369,0.161
2017-08-31,600309,0.454
2017-08-31,600446,0.084
2017-08-31,000540,0.191
2017-08-31,600029,0.284
2017-08-31,300033,0.119
2017-08-31,601872,0.099
2017-08-31,601099,0.271
2017-08-31,603160,0.041
2017-08-31,600958,0.482
2017-08-31,601336,0.473
2017-08-31,000783,0.308
2017-08-31,600009,0.347
2017-08-31,000063,0.523
2017-08-31,002500,0.191
2017-08-31,600887,1.307
2017-08-31,601668,1.381
2017-08-31,601186,0.528
2017-08-31,601088,0.352
2017-08-31,002081,0.165
2017-08-31,002142,0.372
2017-08-31,002065,0.174
2017-08-31,000338,0.321
2017-08-31,600068,0.271
2017-08-31,002310,0.184
2017-08-31,600926,0.056
2017-08-31,000776,0.519
2017-08-31,000060,0.2
2017-08-31,600104,0.961
2017-08-31,300251,0.071
2017-08-31,600837,1.141
2017-08-31,600795,0.379
2017-08-31,600871,0.053
2017-08-31,600703,0.443
2017-08-31,600535,0.227
2017-08-31,601166,2.028
2017-08-31,600373,0.12
2017-08-31,600482,0.082
2017-08-31,600900,0.911
2017-08-31,000738,0.082
2017-08-31,601939,0.433
2017-08-31,600498,0.129
2017-08-31,002797,0.041
2017-08-31,000415,0.12
2017-08-31,600016,1.831
2017-08-31,601288,1.328
2017-08-31,601607,0.248
2017-08-31,600406,0.227
2017-08-31,000961,0.062
2017-08-31,601216,0.168
2017-08-31,600739,0.211
2017-08-31,000568,0.357
2017-08-31,000671,0.088
2017-08-31,000839,0.273
2017-08-31,601198,0.195
2017-08-31,300315,0.141
2017-08-31,000555,0.045
2017-08-31,600030,1.323
2017-08-31,300059,0.352
2017-08-31,601877,0.076
2017-08-31,601899,0.359
2017-08-31,601390,0.605
2017-08-31,002426,0.145
2017-08-31,002385,0.118
2017-08-31,601009,0.378
2017-08-31,601111,0.17
2017-08-31,601998,0.184
2017-08-31,600332,0.144
2017-08-31,600188,0.048
2017-08-31,000792,0.149
2017-08-31,600010,0.352
2017-08-31,002841,0.03
2017-08-31,000069,0.263
2017-08-31,601669,0.347
2017-08-31,603993,0.184
2017-08-31,600919,0.103
2017-08-31,600109,0.234
2017-08-31,600074,0.093
2017-08-31,002131,0.079
2017-08-31,601618,0.25
2017-08-31,600221,0.2
2017-08-31,600376,0.107
2017-08-31,601766,0.892
2017-08-31,002007,0.145
2017-08-31,002230,0.511
2017-08-31,601857,0.363
2017-08-31,002831,0.028
2017-08-31,600704,0.12
2017-08-31,600682,0.154
2017-08-31,600547,0.224
2017-08-31,601318,5.595
2017-08-31,601933,0.24
2017-08-31,000983,0.159
2017-08-31,601718,0.107
2017-08-31,300017,0.15
2017-08-31,000750,0.169
2017-08-31,002183,0.11
2017-08-31,600518,0.569
2017-08-31,000423,0.301
2017-08-31,600019,0.668
2017-08-31,000858,0.971
2017-08-31,000963,0.212
2017-08-31,000938,0.078
2017-08-31,601992,0.213
2017-08-31,600741,0.305
2017-08-31,000623,0.198
2017-08-31,600804,0.181
2017-08-31,600588,0.141
2017-08-31,000686,0.142
2017-08-31,600031,0.276
2017-08-31,300027,0.141
2017-08-31,002202,0.225
2017-08-31,600549,0.138
2017-08-31,600415,0.181
2017-08-31,000793,0.2
2017-08-31,601155,0.149
2017-08-31,000100,0.241
2017-08-31,601225,0.237
2017-08-31,601608,0.084
2017-08-31,002456,0.373
2017-08-31,002153,0.068
2017-08-31,002074,0.146
2017-08-31,601328,1.667
2017-08-31,601988,0.822
2017-08-31,000001,0.893
2017-08-31,600340,0.354
2017-08-31,600271,0.203
2017-08-31,600196,0.271
2017-08-31,600153,0.168
2017-08-31,601901,0.346
2017-08-31,601163,0.055
2017-08-31,601021,0.076
2017-08-31,600909,0.113
2017-08-31,002466,0.384
2017-08-31,600111,0.363
2017-08-31,600085,0.163
2017-08-31,002508,0.172
2017-08-31,600737,0.094
2017-08-31,000425,0.148
2017-08-31,600705,0.254
2017-08-31,600685,0.084
2017-08-31,600383,0.244
2017-08-31,601788,0.287
2017-08-31,002008,0.308
2017-08-31,002236,0.329
2017-08-31,002195,0.147
2017-08-31,002839,0.028
2017-08-31,600021,0.091
2017-08-31,002558,0.096
2017-08-31,600000,1.317
2017-08-31,002470,0.118
2017-08-31,300124,0.243
2017-08-31,600999,0.412
2017-08-31,600519,2.275
2017-08-31,002044,0.185
2017-08-31,000625,0.247
2017-08-31,600816,0.217
2017-08-31,600038,0.091
2017-08-31,600583,0.13
2017-08-31,600606,0.256
2017-08-31,601633,0.14
2017-08-31,000709,0.187
2017-08-31,000876,0.147
2017-08-31,000157,0.186
2017-08-31,600036,2.543
2017-08-31,601866,0.118
2017-08-31,600570,0.234
2017-08-31,000718,0.078
2017-08-31,601600,0.486
2017-08-31,000002,1.458
2017-08-31,600352,0.233
2017-08-31,600276,0.844
2017-08-31,600208,0.174
2017-08-31,600157,0.169
2017-08-31,001979,0.415
2017-08-31,000156,0.079
2017-08-31,601985,0.332
2017-08-31,601555,0.281
2017-08-31,002714,0.134
2017-08-31,601966,0.044
2017-08-31,000977,0.125
2017-08-31,300070,0.329
2017-08-31,002411,0.117
2017-08-31,002146,0.164
2017-08-31,600959,0.151
2017-08-31,002739,0.225
2017-08-31,600115,0.189
2017-08-31,600089,0.346
2017-08-31,000917,0.112
2017-08-31,600061,0.169
2017-08-31,300144,0.129
2017-08-31,601989,0.546
2017-08-31,000503,0.165
2017-08-31,600048,0.676
2017-08-31,601375,0.073
2017-08-31,601997,0.1
2017-08-31,600718,0.136
2017-08-31,002475,0.246
2017-08-31,600688,0.131
2017-08-31,600660,0.297
2017-08-31,601117,0.135
2017-08-31,601727,0.239
2017-08-31,002252,0.278
2017-08-31,600233,0.058
2017-08-31,601398,1.173
2017-08-31,600649,0.121
2017-08-31,601118,0.096
2017-08-31,600485,0.236
2017-08-31,002049,0.095
2017-08-31,600256,0.124
2017-08-31,600150,0.161
2017-08-31,000895,0.205
2017-08-31,000627,0.113
2017-08-31,600820,0.176
2017-08-31,600050,0.628
2017-08-31,600585,0.433
2017-08-31,600637,0.257
2017-08-31,601888,0.27
2017-08-31,601333,0.163
2017-08-31,002024,0.409
2017-08-31,600893,0.264
2017-09-29,002146,0.153
2017-09-29,601600,0.489
2017-09-29,000002,1.641
2017-09-29,600352,0.215
2017-09-29,600276,0.93
2017-09-29,600208,0.169
2017-09-29,600157,0.164
2017-09-29,001979,0.398
2017-09-29,000156,0.076
2017-09-29,601985,0.32
2017-09-29,002714,0.118
2017-09-29,601966,0.044
2017-09-29,000977,0.137
2017-09-29,300070,0.311
2017-09-29,002411,0.114
2017-09-29,600959,0.151
2017-09-29,002739,0.224
2017-09-29,600115,0.183
2017-09-29,600089,0.339
2017-09-29,000917,0.11
2017-09-29,600061,0.166
2017-09-29,300144,0.125
2017-09-29,601989,0.544
2017-09-29,000503,0.165
2017-09-29,601398,1.188
2017-09-29,600048,0.679
2017-09-29,601375,0.068
2017-09-29,601997,0.093
2017-09-29,600718,0.136
2017-09-29,601555,0.269
2017-09-29,002475,0.241
2017-09-29,600688,0.127
2017-09-29,600660,0.328
2017-09-29,601117,0.123
2017-09-29,601727,0.231
2017-09-29,002252,0.285
2017-09-29,600233,0.069
2017-09-29,600649,0.114
2017-09-29,601118,0.093
2017-09-29,600485,0.235
2017-09-29,002049,0.124
2017-09-29,600256,0.121
2017-09-29,600150,0.156
2017-09-29,000895,0.226
2017-09-29,000627,0.104
2017-09-29,600820,0.168
2017-09-29,600050,0.578
2017-09-29,600585,0.459
2017-09-29,600637,0.246
2017-09-29,601888,0.309
2017-09-29,601333,0.158
2017-09-29,002024,0.448
2017-09-29,600893,0.28
2017-09-29,000725,0.96
2017-09-29,002174,0.076
2017-09-29,000402,0.134
2017-09-29,000959,0.101
2017-09-29,601377,0.365
2017-09-29,002465,0.172
2017-09-29,603858,0.047
2017-09-29,000333,1.837
2017-09-29,601611,0.057
2017-09-29,002594,0.341
2017-09-29,300104,0.337
2017-09-29,300072,0.251
2017-09-29,002415,1.085
2017-09-29,002352,0.111
2017-09-29,002152,0.087
2017-09-29,601919,0.242
2017-09-29,000008,0.14
2017-09-29,600362,0.176
2017-09-29,600297,0.166
2017-09-29,600436,0.161
2017-09-29,600170,0.157
2017-09-29,000630,0.175
2017-09-29,000166,0.322
2017-09-29,601601,1.066
2017-09-29,601211,0.896
2017-09-29,600118,0.153
2017-09-29,002673,0.251
2017-09-29,600100,0.199
2017-09-29,600066,0.3
2017-09-29,300168,0.091
2017-09-29,002304,0.562
2017-09-29,000538,0.434
2017-09-29,600037,0.094
2017-09-29,600028,0.569
2017-09-29,300024,0.214
2017-09-29,601800,0.215
2017-09-29,601818,0.592
2017-09-29,600886,0.274
2017-09-29,002292,0.071
2017-09-29,002241,0.362
2017-09-29,601958,0.076
2017-09-29,600018,0.199
2017-09-29,601006,0.478
2017-09-29,601229,0.141
2017-09-29,600008,0.142
2017-09-29,601881,0.093
2017-09-29,000768,0.244
2017-09-29,002450,0.481
2017-09-29,600674,0.19
2017-09-29,600489,0.17
2017-09-29,002299,0.063
2017-09-29,600690,0.422
2017-09-29,600663,0.151
2017-09-29,600522,0.282
2017-09-29,601628,0.424
2017-09-29,600372,0.079
2017-09-29,002027,0.158
2017-09-29,600895,0.119
2017-09-29,600977,0.089
2017-09-29,002602,0.088
2017-09-29,600827,0.112
2017-09-29,600060,0.113
2017-09-29,000413,0.244
2017-09-29,600015,0.546
2017-09-29,300133,0.07
2017-09-29,601018,0.213
2017-09-29,000728,0.229
2017-09-29,601169,1.0
2017-09-29,600177,0.193
2017-09-29,000651,1.675
2017-09-29,002736,0.309
2017-09-29,600023,0.2
2017-09-29,601127,0.037
2017-09-29,000826,0.169
2017-09-29,002424,0.068
2017-09-29,601688,0.678
2017-09-29,002555,0.085
2017-09-29,000559,0.153
2017-09-29,000009,0.177
2017-09-29,600369,0.151
2017-09-29,600309,0.529
2017-09-29,600446,0.091
2017-09-29,000540,0.19
2017-09-29,600029,0.267
2017-09-29,300033,0.123
2017-09-29,601872,0.096
2017-09-29,601099,0.261
2017-09-29,603160,0.043
2017-09-29,600958,0.459
2017-09-29,601336,0.434
2017-09-29,000783,0.297
2017-09-29,600009,0.336
2017-09-29,000063,0.618
2017-09-29,002500,0.176
2017-09-29,600887,1.535
2017-09-29,601668,1.278
2017-09-29,601186,0.501
2017-09-29,601088,0.381
2017-09-29,002081,0.161
2017-09-29,002142,0.367
2017-09-29,002065,0.194
2017-09-29,000338,0.333
2017-09-29,600104,0.972
2017-09-29,600068,0.263
2017-09-29,002310,0.207
2017-09-29,600926,0.052
2017-09-29,000776,0.516
2017-09-29,000060,0.186
2017-09-29,300251,0.088
2017-09-29,600837,1.098
2017-09-29,600795,0.359
2017-09-29,600871,0.052
2017-09-29,600703,0.52
2017-09-29,600535,0.209
2017-09-29,601166,1.979
2017-09-29,600373,0.112
2017-09-29,600482,0.08
2017-09-29,600900,0.913
2017-09-29,000738,0.084
2017-09-29,601939,0.43
2017-09-29,600498,0.167
2017-09-29,002797,0.045
2017-09-29,000415,0.113
2017-09-29,600016,1.741
2017-09-29,601288,1.341
2017-09-29,601607,0.252
2017-09-29,600406,0.221
2017-09-29,000961,0.064
2017-09-29,601216,0.157
2017-09-29,600739,0.204
2017-09-29,000568,0.361
2017-09-29,000671,0.104
2017-09-29,000839,0.282
2017-09-29,601198,0.186
2017-09-29,300315,0.133
2017-09-29,000555,0.044
2017-09-29,600030,1.315
2017-09-29,300059,0.327
2017-09-29,601877,0.084
2017-09-29,601899,0.369
2017-09-29,601390,0.592
2017-09-29,002426,0.144
2017-09-29,002385,0.116
2017-09-29,601009,0.37
2017-09-29,601111,0.16
2017-09-29,601998,0.177
2017-09-29,600332,0.144
2017-09-29,600188,0.046
2017-09-29,000792,0.242
2017-09-29,002841,0.031
2017-09-29,000069,0.246
2017-09-29,601669,0.338
2017-09-29,603993,0.191
2017-09-29,600919,0.097
2017-09-29,600109,0.228
2017-09-29,600074,0.093
2017-09-29,002131,0.078
2017-09-29,601618,0.252
2017-09-29,600221,0.196
2017-09-29,601318,5.387
2017-09-29,600376,0.105
2017-09-29,601766,0.869
2017-09-29,002007,0.139
2017-09-29,002230,0.479
2017-09-29,601857,0.356
2017-09-29,002831,0.026
2017-09-29,600010,0.339
2017-09-29,600704,0.124
2017-09-29,600682,0.156
2017-09-29,600547,0.214
2017-09-29,600019,0.6
2017-09-29,601933,0.281
2017-09-29,000983,0.149
2017-09-29,601718,0.101
2017-09-29,300017,0.16
2017-09-29,000750,0.159
2017-09-29,002183,0.115
2017-09-29,600518,0.547
2017-09-29,000423,0.312
2017-09-29,000858,0.998
2017-09-29,000963,0.219
2017-09-29,000938,0.082
2017-09-29,601992,0.194
2017-09-29,600741,0.326
2017-09-29,000623,0.192
2017-09-29,600804,0.206
2017-09-29,600588,0.159
2017-09-29,000686,0.133
2017-09-29,600031,0.269
2017-09-29,300027,0.139
2017-09-29,002202,0.244
2017-09-29,600549,0.128
2017-09-29,600415,0.176
2017-09-29,000793,0.187
2017-09-29,601155,0.148
2017-09-29,000100,0.24
2017-09-29,601225,0.242
2017-09-29,601608,0.082
2017-09-29,002456,0.37
2017-09-29,002153,0.069
2017-09-29,601328,1.595
2017-09-29,000001,0.876
2017-09-29,600340,0.337
2017-09-29,600271,0.193
2017-09-29,600196,0.316
2017-09-29,600153,0.152
2017-09-29,000425,0.142
2017-09-29,601901,0.325
2017-09-29,601163,0.054
2017-09-29,601021,0.074
2017-09-29,600909,0.106
2017-09-29,002466,0.385
2017-09-29,600111,0.323
2017-09-29,600085,0.163
2017-09-29,002508,0.184
2017-09-29,600737,0.089
2017-09-29,600705,0.241
2017-09-29,600685,0.08
2017-09-29,600383,0.238
2017-09-29,601788,0.279
2017-09-29,002008,0.342
2017-09-29,002236,0.32
2017-09-29,002195,0.129
2017-09-29,002074,0.153
2017-09-29,601988,0.797
2017-09-29,002839,0.025
2017-09-29,600021,0.088
2017-09-29,002558,0.093
2017-09-29,600000,1.329
2017-09-29,002470,0.116
2017-09-29,300124,0.265
2017-09-29,600999,0.449
2017-09-29,600519,2.388
2017-09-29,002044,0.189
2017-09-29,000625,0.254
2017-09-29,600816,0.212
2017-09-29,600038,0.095
2017-09-29,600583,0.125
2017-09-29,600606,0.252
2017-09-29,601633,0.136
2017-09-29,000709,0.172
2017-09-29,000876,0.143
2017-09-29,000157,0.181
2017-09-29,600036,2.42
2017-09-29,601866,0.111
2017-09-29,600570,0.232
2017-09-29,000718,0.076
2017-10-31,600737,0.083
2017-10-31,000425,0.139
2017-10-31,601163,0.05
2017-10-31,601021,0.077
2017-10-31,600909,0.092
2017-10-31,600111,0.278
2017-10-31,600085,0.162
2017-10-31,002508,0.194
2017-10-31,600705,0.242
2017-10-31,600685,0.077
2017-10-31,600383,0.235
2017-10-31,601788,0.256
2017-10-31,002008,0.359
2017-10-31,002236,0.354
2017-10-31,002195,0.118
2017-10-31,002074,0.139
2017-10-31,601988,0.73
2017-10-31,002839,0.022
2017-10-31,600021,0.084
2017-10-31,002558,0.085
2017-10-31,600000,1.246
2017-10-31,002470,0.126
2017-10-31,300124,0.271
2017-10-31,601901,0.284
2017-10-31,600999,0.376
2017-10-31,002466,0.399
2017-10-31,600519,2.731
2017-10-31,002044,0.173
2017-10-31,000625,0.231
2017-10-31,600816,0.223
2017-10-31,600038,0.093
2017-10-31,600583,0.12
2017-10-31,600606,0.242
2017-10-31,601633,0.123
2017-10-31,000709,0.156
2017-10-31,000876,0.137
2017-10-31,000157,0.179
2017-10-31,600036,2.458
2017-10-31,601866,0.11
2017-10-31,600570,0.222
2017-10-31,000718,0.071
2017-10-31,002146,0.145
2017-10-31,601600,0.468
2017-10-31,000002,1.733
2017-10-31,600352,0.206
2017-10-31,600276,0.999
2017-10-31,600208,0.162
2017-10-31,600157,0.153
2017-10-31,001979,0.379
2017-10-31,000156,0.071
2017-10-31,601985,0.32
2017-10-31,002714,0.144
2017-10-31,601966,0.041
2017-10-31,000977,0.122
2017-10-31,300070,0.316
2017-10-31,002411,0.107
2017-10-31,600959,0.137
2017-10-31,002739,0.215
2017-10-31,600115,0.178
2017-10-31,600089,0.331
2017-10-31,000917,0.101
2017-10-31,600061,0.149
2017-10-31,300144,0.129
2017-10-31,601989,0.521
2017-10-31,000503,0.158
2017-10-31,601398,1.157
2017-10-31,600048,0.681
2017-10-31,601375,0.058
2017-10-31,601997,0.09
2017-10-31,600718,0.12
2017-10-31,601555,0.229
2017-10-31,002475,0.276
2017-10-31,600688,0.122
2017-10-31,600660,0.334
2017-10-31,601117,0.116
2017-10-31,601727,0.269
2017-10-31,002252,0.264
2017-10-31,600233,0.064
2017-10-31,600649,0.107
2017-10-31,601118,0.086
2017-10-31,600485,0.225
2017-10-31,002049,0.104
2017-10-31,600256,0.116
2017-10-31,600150,0.149
2017-10-31,000895,0.229
2017-10-31,000627,0.103
2017-10-31,600820,0.158
2017-10-31,600050,0.57
2017-10-31,600585,0.459
2017-10-31,600637,0.237
2017-10-31,601888,0.355
2017-10-31,601333,0.15
2017-10-31,002024,0.473
2017-10-31,600893,0.241
2017-10-31,002465,0.155
2017-10-31,000725,1.3
2017-10-31,002174,0.074
2017-10-31,000402,0.122
2017-10-31,000959,0.093
2017-10-31,601377,0.323
2017-10-31,603858,0.048
2017-10-31,000333,2.03
2017-10-31,601611,0.053
2017-10-31,002594,0.301
2017-10-31,300104,0.323
2017-10-31,300072,0.277
2017-10-31,002415,1.275
2017-10-31,002352,0.116
2017-10-31,002152,0.08
2017-10-31,601919,0.233
2017-10-31,000008,0.136
2017-10-31,600362,0.161
2017-10-31,600297,0.168
2017-10-31,600436,0.18
2017-10-31,600170,0.151
2017-10-31,000630,0.162
2017-10-31,000166,0.299
2017-10-31,601601,1.182
2017-10-31,601211,0.791
2017-10-31,600118,0.14
2017-10-31,002673,0.218
2017-10-31,600100,0.169
2017-10-31,600066,0.297
2017-10-31,300168,0.083
2017-10-31,002304,0.584
2017-10-31,000538,0.48
2017-10-31,600037,0.089
2017-10-31,600028,0.552
2017-10-31,300024,0.199
2017-10-31,601800,0.202
2017-10-31,601818,0.566
2017-10-31,600886,0.269
2017-10-31,002292,0.069
2017-10-31,002241,0.379
2017-10-31,601958,0.066
2017-10-31,600018,0.246
2017-10-31,601006,0.476
2017-10-31,601229,0.133
2017-10-31,600008,0.125
2017-10-31,601881,0.074
2017-10-31,000768,0.224
2017-10-31,002450,0.529
2017-10-31,600674,0.194
2017-10-31,600489,0.153
2017-10-31,002299,0.061
2017-10-31,600690,0.464
2017-10-31,600663,0.15
2017-10-31,600522,0.249
2017-10-31,601628,0.46
2017-10-31,600372,0.071
2017-10-31,002027,0.179
2017-10-31,600895,0.118
2017-10-31,600977,0.083
2017-10-31,002602,0.089
2017-10-31,600827,0.113
2017-10-31,600060,0.105
2017-10-31,000413,0.213
2017-10-31,600015,0.512
2017-10-31,300133,0.067
2017-10-31,601018,0.222
2017-10-31,000728,0.219
2017-10-31,601169,0.942
2017-10-31,600309,0.446
2017-10-31,600446,0.075
2017-10-31,600177,0.183
2017-10-31,000651,1.801
2017-10-31,002736,0.282
2017-10-31,600023,0.192
2017-10-31,601127,0.036
2017-10-31,000826,0.168
2017-10-31,002424,0.069
2017-10-31,601688,0.562
2017-10-31,002555,0.083
2017-10-31,000559,0.138
2017-10-31,000009,0.154
2017-10-31,600369,0.136
2017-10-31,601336,0.469
2017-10-31,000540,0.182
2017-10-31,600029,0.269
2017-10-31,300033,0.107
2017-10-31,601872,0.095
2017-10-31,601099,0.237
2017-10-31,603160,0.046
2017-10-31,600958,0.417
2017-10-31,000783,0.263
2017-10-31,600009,0.371
2017-10-31,000063,0.675
2017-10-31,002500,0.15
2017-10-31,600887,1.579
2017-10-31,601668,1.253
2017-10-31,601186,0.484
2017-10-31,601088,0.361
2017-10-31,002081,0.191
2017-10-31,002142,0.382
2017-10-31,002065,0.167
2017-10-31,000338,0.356
2017-10-31,600104,0.97
2017-10-31,600068,0.239
2017-10-31,002310,0.212
2017-10-31,600926,0.046
2017-10-31,000776,0.461
2017-10-31,000060,0.163
2017-10-31,300251,0.075
2017-10-31,600837,1.03
2017-10-31,600795,0.35
2017-10-31,600871,0.048
2017-10-31,600703,0.556
2017-10-31,600535,0.217
2017-10-31,601166,1.911
2017-10-31,600373,0.097
2017-10-31,600482,0.081
2017-10-31,600900,0.923
2017-10-31,000738,0.075
2017-10-31,601939,0.423
2017-10-31,600498,0.166
2017-10-31,002797,0.039
2017-10-31,000415,0.104
2017-10-31,600016,1.723
2017-10-31,601288,1.257
2017-10-31,601607,0.254
2017-10-31,600406,0.217
2017-10-31,000961,0.06
2017-10-31,601216,0.152
2017-10-31,600739,0.199
2017-10-31,000568,0.375
2017-10-31,000671,0.103
2017-10-31,000839,0.271
2017-10-31,601198,0.164
2017-10-31,300315,0.117
2017-10-31,000555,0.043
2017-10-31,600030,1.199
2017-10-31,300059,0.28
2017-10-31,601877,0.096
2017-10-31,601899,0.337
2017-10-31,601390,0.587
2017-10-31,002426,0.11
2017-10-31,002385,0.112
2017-10-31,601009,0.357
2017-10-31,601111,0.166
2017-10-31,601998,0.168
2017-10-31,600332,0.159
2017-10-31,600188,0.04
2017-10-31,000792,0.189
2017-10-31,002841,0.029
2017-10-31,000069,0.253
2017-10-31,601669,0.316
2017-10-31,603993,0.167
2017-10-31,600919,0.091
2017-10-31,600109,0.2
2017-10-31,600074,0.089
2017-10-31,601618,0.24
2017-10-31,600221,0.187
2017-10-31,601318,6.13
2017-10-31,600376,0.098
2017-10-31,601766,0.98
2017-10-31,002007,0.141
2017-10-31,002230,0.458
2017-10-31,601857,0.353
2017-10-31,002831,0.027
2017-10-31,600010,0.313
2017-10-31,600704,0.115
2017-10-31,600682,0.149
2017-10-31,600547,0.193
2017-10-31,600019,0.596
2017-10-31,601933,0.325
2017-10-31,000983,0.134
2017-10-31,601718,0.09
2017-10-31,300017,0.131
2017-10-31,000750,0.142
2017-10-31,002183,0.111
2017-10-31,600518,0.557
2017-10-31,002131,0.078
2017-10-31,000423,0.295
2017-10-31,000858,1.112
2017-10-31,000963,0.226
2017-10-31,000938,0.081
2017-10-31,601992,0.173
2017-10-31,600741,0.352
2017-10-31,000623,0.194
2017-10-31,600804,0.194
2017-10-31,600588,0.149
2017-10-31,000686,0.119
2017-10-31,600031,0.276
2017-10-31,300027,0.129
2017-10-31,002202,0.258
2017-10-31,600549,0.106
2017-10-31,600415,0.168
2017-10-31,000793,0.182
2017-10-31,601155,0.162
