code,year,quarter,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,mbrg,nprg,nav,targ,epsg,seg,currentratio,quickratio,cashratio,icratio,sheqratio,adratio,cf_sales,rateofreturn,cf_nm,cf_liabilities,cashflowratio
002153,2014,3,13.27,15.33,34.6737,229.782,0.7433,1498.5425,4.8477,6.0238,44.8222,3.298,81.8678,1.0436,258.7198,183.9304,25.9211,22.2071,37.4824,21.3115,21.2489,2.909,2.2131,67.28699999999999,-7359.7936,77.0678,22.9322,0.2044,0.1341,1.2966,0.5848,67.8262
002153,2014,4,20.27,17.47,36.5106,382.0475,1.2359,2186.0721,7.0719,8.4932,42.3869,5.1773,69.5343,1.4745,244.1506,99.7167,8.9674,3.1477,3.7342,6.8966,17.142,2.8412,2.3227,140.3576,-12653.6844,77.3811,22.6189,0.2216,0.1958,1.226,0.8658,97.831
002153,2015,1,2.84,13.32,41.9089,55.083999999999996,0.1781,413.3895,1.3373,1.6135,55.7794,0.9717,92.6212,0.2968,303.2345,-12.6645,2.3928,2.0375,0.1767,5.8824,16.7719,3.4451,2.8513,158.8021,-7035.528,80.9195,19.0805,-0.0173,-0.0029,-0.1225,-0.0154,-1.7845
002153,2015,2,8.56,19.14,41.9024,173.4022,0.5609,905.9302,2.9306,3.221,55.8833,2.0726,86.8474,0.6474,278.0352,-12.5167,-1.2352,1.9052,2.2555,1.8182,16.2793,3.1144,2.5524,51.1553,-6951.4181,80.0856,19.9144,0.0436,0.0154,0.2204,0.0773,8.8448
002153,2015,3,11.31,17.3,40.9516,235.4895,0.7618,1360.4905,4.4011,4.9229,54.8457,3.0312,89.0736,0.9725,277.635,-9.2124,3.4795,20.2023,17.2245,2.7027,20.1922,2.7979,2.2481,121.6184,-5202.8308,79.0255,20.9745,0.1067,0.0542,0.594,0.2586,29.2056
002153,2015,4,7.8,18.17,40.2997,360.9957,1.0151,1986.6636,5.5868,7.8428,45.902,4.7368,76.0007,0.7848,458.7156,-9.1218,-5.6413,143.76,113.3165,-5.6452,145.5549,6.8612,6.4032,379.3808,-3407.4511,88.4246,11.5754,0.1703,0.0641,0.9073,0.5539,63.4869
002153,2016,1,1.24,13.55,48.3244,57.8986,0.1628,427.2149,1.2014,1.4729,61.1039,0.8392,107.245,0.1207,745.6504,3.3444,3.4581,143.1449,128.0406,-11.1111,139.7513,5.609,5.1463,390.3321,-339.69599999999997,86.2793,13.7207,-0.114,-0.0088,-0.8079999999999999,-0.064,-7.9874
002153,2016,2,3.7,16.75,45.1185,175.6866,0.1646,1048.8012,0.9831,3.6548,49.2503,1.9541,92.11399999999999,0.2977,604.6355,15.7706,0.4416,136.9491,119.9554,-71.4286,134.34799999999998,5.4541,4.899,348.6323,-376.6204,86.273,13.727,0.0285,0.0053,0.1657,0.0385,4.8027
002153,2016,3,5.46,16.06,45.3769,264.6108,0.248,1646.8643,1.5437,5.5972,48.2384,2.7423,98.4575,0.4621,584.2891,21.0493,12.4485,135.0778,120.5109,-67.1053,132.7738,4.4614,3.9319,301.5194,-434.0968,84.2459,15.7541,0.1283,0.0358,0.769,0.2273,27.1605
002153,2016,4,7.87,14.6,40.4607,388.7903,0.3644,2662.6081,2.4959,8.8603,40.6307,6.26,57.508,0.732,491.8033,34.0241,8.8338,9.8976,14.7905,-69.2308,6.7525,4.2787,3.9684,312.7103,-485.8029,84.6556,15.3444,0.2303,0.1012,1.5112,0.6598,72.5077
002153,2017,1,1.24,11.44,45.3906,62.7914,0.0588,548.5099,0.5141,1.4861,60.5612,1.0349,86.9649,0.1535,586.3192,28.392,2.676,6.0623,10.7798,-62.5,8.4914,4.4808,4.0789,218.5216,-2445.2154,82.6051,17.3949,-0.0727,-0.0065,-0.644,-0.0373,-5.0629
002153,2017,2,3.59,14.95,45.9705,182.4943,0.171,1220.1756,1.1437,3.7636,47.8265,2.099,85.7551,0.3446,522.3447,16.34,1.4907,5.8769,8.7183,6.25,7.042999999999999,5.0278,4.4968,198.1155,-994.9395,84.0182,15.9818,0.0192,0.0038,0.1279,0.0238,3.3967
002153,2017,3,5.38,14.17,44.9485,278.4618,0.261,1964.7646,1.8417,5.7108,47.2788,3.5311,76.4634,0.5475,493.1507,19.3034,2.1879,5.2388,5.8715,4.0,6.7591,4.9497,4.4626,219.7075,-1014.2813,83.7425,16.2575,0.0363,0.0114,0.2537,0.0701,9.9111
002153,2017,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600177,2010,1,1.21,8.26,40.3619,175.3452,0.0787,2122.4495,0.9532,3.2312,27.8534,0.067,1343.2836,0.0878,1025.0569,-27.6447,-74.9447,36.3089,35.2,-80.1763,36.6937,1.1867,0.246,6.9744,507.3454,36.1081,63.8919,-0.479,-0.0235,-4.3644,-0.0367,-4.8909
600177,2010,2,5.02,10.85,31.9782,580.9814,0.2609,5351.8565,2.4035,7.867000000000001,22.8804,0.1915,939.9478,0.2134,843.4864,-6.8728,-54.2876,-2.1062,21.5753,-59.1452,-3.4287,1.1249,0.2846,8.7712,612.4771,30.14,69.86,0.0395,0.005,0.3034,0.0072,0.8989
600177,2010,3,6.78,10.56,29.9685,836.5185,0.3756,7921.217,3.5575,11.4734,23.5327,0.28800000000000003,937.5,0.3099,871.2488,-6.7525,-48.2287,3.4128,27.4609,-52.1706,2.5746,1.0643,0.2778,9.9105,542.6846,29.459,70.541,0.0196,0.0034,0.1574,0.0048,0.6031
600177,2010,4,19.07,18.41,33.6168,2672.1719,1.2001,14513.5905,6.5182,21.5219,16.7271,0.521,690.9789,0.5544,649.3506,18.2021,-16.0226,-2.3525,15.092,-18.3673,-2.9605,1.0389,0.3602,15.7871,970.2906,31.5085,68.4915,0.2383,0.0717,1.1785,0.1046,12.5337
600177,2011,1,2.62,17.15,37.5093,389.6996,0.175,2271.5754,1.0201,3.4757,25.8941,0.0669,1345.2915,0.0769,1170.3511,7.0261,98.3839,2.9067,18.6726,122.3634,2.7132,1.0137,0.2243,10.728,431.612,31.3111,68.6889,-1.4053,-0.0621,-6.9081,-0.0904,-10.6284
600177,2011,2,6.2,15.53,38.2765,837.4433,0.3761,5390.0364,2.4207,10.5844,17.0062,0.1583,1137.0815,0.1827,985.2217,0.7134,38.0424,16.7884,19.4787,44.6538,16.685,0.9927,0.2304,9.5526,418.5216,29.4613,70.5387,-0.4815,-0.0517,-2.6972,-0.0733,-8.4897
600177,2011,3,9.97,15.41,39.5445,1237.964,0.5559,8031.4678,3.6069999999999998,14.952,18.0578,0.2276,1186.2917,0.2738,986.1213,1.3918,44.2896,2.3259,6.3295,47.9904,0.6556,1.0052,0.203,7.6,408.9041,28.3498,71.6502,-0.3299,-0.0546,-1.8598,-0.0762,-8.8775
600177,2011,4,14.59,15.27,39.6026,1762.7082,0.7916,11539.4401,5.1825,21.2094,16.9736,0.3316,1085.6454,0.3866,931.195,-20.4922,-29.8474,-11.9648,1.3880000000000001,-34.1667,-13.7881,0.9626,0.2398,10.0325,451.709,27.3588,72.6412,-0.134,-0.0316,-0.7514,-0.0435,-4.7972
600177,2012,1,1.99,12.46,49.1625,256.16,0.115,2054.4714,0.9226,5.9634,15.0921,0.0444,2027.027,0.0644,1397.5155,-9.5574,-35.9867,-17.7813,-3.0904,-34.2857,-13.5279,1.008,0.2791,13.6333,280.3608,26.5645,73.4355,0.2399,0.0099,1.6661,0.0135,1.5157
600177,2012,2,7.03,16.26,49.8955,882.7306,0.3964,5427.4552,2.4375,16.6638,10.8019,0.1156,1557.0934,0.1718,1047.7299,0.6942,-4.2911,-12.5238,-2.4781,6.3547,-7.0234,0.9886,0.2577,11.3851,366.7031,26.4265,73.5735,0.3266,0.0362,1.9248,0.0492,5.4526
600177,2012,3,8.71,14.06,49.643,1085.2847,0.4874,7716.7191,3.4656,22.5828,11.956,0.1644,1642.3358,0.2481,1088.2709,-3.9189,-21.0949,-6.9186,-1.8863,-11.8705,0.4298,0.9905,0.2294,8.486,314.9899,26.8957,73.1043,0.4408,0.0714,3.0254,0.0977,10.8086
600177,2012,4,11.41,14.89,49.2362,1598.6048,0.7179,10732.5021,4.8201,31.4146,11.4596,0.2329,1545.7278,0.3466,1038.6613,-6.9929,-19.4622,6.8281,1.8948,-8.8608,15.9777,0.9268,0.2227,9.2187,362.37,28.6835,71.3165,0.493,0.1061,3.1913,0.1488,15.8709
600177,2013,1,1.83,8.2,49.7139,259.1216,0.1163,3157.7509999999997,1.4181,12.652999999999999,7.1129,0.068,1323.5294,0.1015,886.6995,53.7014,-10.8588,9.0495,0.5555,4.3478,9.9921,0.9584,0.2479,11.2107,280.886,28.8085,71.1915,0.4072,0.0257,4.8765,0.036000000000000004,3.9374
600177,2013,2,7.73,12.01,48.3112,959.9776,0.4311,7988.9802,3.5879,30.9865,5.809,0.1752,1027.3973,0.2618,687.5477,47.1957,5.5927,-1.736,-2.0581,7.5,-1.1383,0.9333,0.2005,6.7156,569.8464,26.5134,73.4866,0.2447,0.0408,2.0104,0.0555,6.053
600177,2013,3,9.87,11.39,46.5511,1319.4682,0.5925,11576.9323,5.1993,46.2254,5.8409,0.2648,1019.6375,0.3801,710.3394,50.023999999999994,16.8095,6.5395,0.5381,20.4082,7.2112,0.9665,0.2178,9.1445,492.9456,28.5012,71.4988,0.337,0.0815,2.971,0.114,12.5605
600177,2013,4,9.75,8.96,46.5767,1359.5970000000002,0.6106,15166.8756,6.8116,41.7983,8.6128,0.3514,1024.4735,0.5001,719.8560000000001,41.3172,-18.0297,-0.5671,-3.0357,-15.2778,-0.5303,0.9428,0.2255,11.1912,391.3488,29.4137,70.5863,0.3825,0.12,4.2693,0.17,18.3771
600177,2014,1,5.18,15.09,38.6178,759.4882,0.341,5031.72,2.2598,12.0978,7.4394,0.1415,636.0424,0.1756,512.5285,59.3451,193.5604,3.5549,-7.5026,183.3333,3.594,0.9785,0.2324,11.5632,437.042,32.2523,67.7477,0.0378,0.0041,0.2458,0.0061,0.6759999999999999
600177,2014,2,13.06,24.13,39.433,1828.918,0.8213,7576.8935,3.4028,18.7255,9.6126,0.2111,852.6765,0.2611,689.3910000000001,-5.1582,92.71,12.7659,-2.1482,90.6977,12.8598,0.9484,0.2497,9.4475,682.2782,30.5545,69.4455,0.0876,0.0142,0.3544,0.0204,2.2278
600177,2014,3,13.54,18.55,39.1364,1961.5261,0.8809,10572.9385,4.7484,29.9856,9.0043,0.2978,906.6488,0.3695,730.7172,-8.6724,52.9867,7.7543,0.7252,49.1525,8.4569,0.9156,0.2299,9.2197,593.374,30.4901,69.5099,0.1425,0.0313,0.75,0.045,5.0232
600177,2014,4,19.13,19.88,39.3386,3162.4187,1.4202,15903.216,7.1423,41.9194,8.5879,0.47700000000000004,754.717,0.5702,631.3574,4.8549,136.5642,17.7457,-1.4942,132.7869,18.6351,0.9414,0.2973,12.5226,709.3608,35.1587,64.8413,0.2003,0.0669,0.9911,0.1032,11.5273
600177,2015,1,7.47,22.12,28.9408,1388.2694,0.6234,6273.4632,2.8174,23.9342,3.7603,0.2788,322.8121,0.2564,351.014,24.6783,79.3564,25.7199,-2.6371,83.3824,26.8479,0.9892,0.3772,21.8158,1234.9785,41.6459,58.3541,0.10099999999999999,0.013999999999999999,0.4562,0.024,2.7348
600177,2015,2,15.3,33.31,32.2125,2902.703,1.3036,8712.7857,3.9130000000000003,30.0418,5.9917,0.3762,478.4689,0.3631,495.7312,14.9915,55.0926,33.8115,-1.9717,58.5366,35.4432,0.9043,0.3444,16.1255,1341.9109,41.7078,58.2922,0.1357,0.0257,0.4069,0.0441,4.8686
600177,2015,3,17.03,26.29,34.9971,3252.4325,1.4607,12368.0414,5.5546,39.7442,6.7934,0.532,507.5188,0.5024,537.4204,16.9783,62.1467,31.3655,27.42,65.9091,31.8108,0.584,0.2715,15.4356,787.2384,31.4343,68.5657,0.1888,0.038,0.7170000000000001,0.0555,5.8747
600177,2015,4,21.69,30.09,37.8493,4371.4974,1.9632,14527.3926,6.5244,52.3467,6.8772,0.5673,634.5849,0.5467,658.4964,-8.6512,36.1201,21.6488,39.1686,38.0282,21.9332,1.0063,0.4859,22.7326,714.7763,30.7326,69.2674,0.1352,0.0296,0.4488,0.0428,7.2855
600177,2016,1,12.18,44.03,48.5574,2447.4624,1.0991,5557.9137,2.4961,20.7429,4.3388,0.2175,413.7931,0.2094,429.7994,-11.405999999999999,85.0917,8.0685,40.7977,76.2951,8.0987,1.0205,0.5384,31.1137,1108.7361,31.9651,68.0349,0.0793,0.0069,0.1715,0.0102,1.7326
600177,2016,2,13.52,35.42,44.3739,3070.5909,1.2003,8666.9807,3.3879,41.1689,4.3722,0.3567,504.6257,0.3164,568.9001,-0.5257,9.8788,19.3553,40.1505,0.7692,19.7372,1.1987,0.6352,34.4392,758.0047,35.5192,64.4808,-0.0593,-0.008,-0.161,-0.0124,-2.2282
600177,2016,3,14.58,31.42,42.3827,3305.8353,1.2922,10518.9914,4.1119,48.2316,5.598,0.4385,615.7355,0.3857,700.0259,-14.9502,5.2177,18.3328,5.0042,-6.1644,18.7161,1.1956,0.6019,36.5315,572.1521,35.4243,64.5757,-0.1068,-0.0174,-0.3276,-0.027000000000000003,-4.8968
600177,2016,4,16.22,24.73,41.7287,3684.7473,1.4403,14894.9994,5.8225,58.4935,6.1545,0.6743,533.887,0.5543,649.4678,2.5304,-15.7374,12.3857,-3.569,-22.9592,12.6954,1.2175,0.6817,41.0982,483.6625,35.8174,64.1826,0.022000000000000002,0.0051,0.0888,0.008,1.4984
600177,2017,1,5.47,37.17,46.7656,1261.789,0.4932,3394.4652,1.3269,14.9177,6.0331,0.1555,578.7781,0.12300000000000001,731.7073,-38.9256,-50.952,14.3436,1.1678,-55.131,14.7716,1.2826,0.7657,41.6703,689.929,36.1281,63.8719,0.0115,0.0006,0.0309,0.0009,0.1749
600177,2017,2,8.75,37.91,48.4036,2047.1303,0.5715,5399.2747,1.5075,23.7931,7.5652,0.243,740.7407,0.1935,930.2326,-37.7029,-35.9499,2.8687,2.1068,-56.4885,2.9164,1.194,0.7352,35.0975,527.5972,35.7843,64.2157,0.4222,0.0346,1.1146,0.054000000000000006,9.3278
600177,2017,3,11.31,36.27,48.5708,2677.8893,0.7477,7382.8512,2.0614,34.3368,7.8633,0.3343,807.6578,0.268,1007.4627,-29.8141,-21.9309,3.9032,2.3361,-45.4234,4.426,1.1508,0.7062,30.5073,444.6015,35.9668,64.0332,0.3987,0.0446,1.1,0.0696,11.8933
600177,2017,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002424,2010,1,4.53,11.63,49.0174,17.7975,0.1617,152.9933,1.3908,1.374,262.0087,0.6299,571.5193,0.2077,1733.2691,7.0425,142.6942,,,131.1429,,1.4474,1.1545,4.0295,1482.7268,42.0424,57.9576,-1.0554,-0.1731,-9.0725,-0.2986,-29.947
002424,2010,2,2.48,13.98,53.5375,44.7877,0.3046,320.1946,2.1781,2.8208,63.8117,0.9956,180.7955,0.2215,812.6411,,,,,,,3.9549,3.5788,292.1921,671.6153,76.3696,23.6304,0.0913,0.0124,0.6527,0.0525,5.2571
002424,2010,3,4.4,16.49,52.6434,80.9011,0.5503,490.54,3.3369999999999997,3.7482,72.0346,1.3149,205.3388,0.3302,817.6863,20.0899,61.8336,,,42.2222,,3.7298,3.2982,227.5439,871.2176,75.0104,24.9896,-0.2565,-0.0514,-1.555,-0.2056,-20.5964
002424,2010,4,8.56,18.31,52.2916,158.1984,0.6726,863.7564,3.6724,6.7952,52.9786,1.8973,189.7433,0.5248,685.9756,17.595,41.6699,393.3023,241.4438,-24.5098,393.3023,3.1675,2.7474,160.7526,1294.9065,65.9766,34.0234,-0.5183,-0.1599,-2.8298,-0.47,-54.563
002424,2011,1,2.65,22.29,53.4449,50.3882,0.2142,226.0492,0.961,0.9098,98.9228,0.2979,302.1148,0.0851,1057.5793,47.7511,183.1193,384.1923,214.2004,29.7899,384.1923,3.2737,2.8369,167.4981,466.6282,64.7886,35.2114,0.1279,0.0099,0.5739,0.027999999999999997,3.4909
002424,2011,2,4.61,19.75,53.5658,89.3123,0.3797,452.0342,1.9219,1.8369,97.9912,0.4562,394.5638,0.1724,1044.0835,41.1748,99.4127,7.5601,26.7842,-2.5641,7.5601,3.1198,2.4414,151.5542,874.4834,64.7898,35.2102,-0.0929,-0.013999999999999999,-0.47,-0.0399,-4.9486
002424,2011,3,6.87,17.95,54.5307,125.9293,0.2677,701.4174,1.4911,2.3996,112.5188,0.6635,406.9329,0.2811,960.5123,42.9888,58.8694,0.4475,14.9774,-57.8125,-0.2525,3.139,2.3294,139.1997,625.7932,65.5312,34.4688,0.0329,0.0082,0.1794,0.0238,3.0273
002424,2011,4,10.88,18.3,55.3476,208.38099999999997,0.4429,1138.4267,2.4201,5.774,62.3485,1.053,341.8803,0.4505,799.1121,31.7995,32.7321,5.0537,7.8337,-42.8571,3.6452,2.952,2.2054,132.1861,661.102,64.2757,35.7243,0.1774,0.0669,0.9615,0.1872,24.281
002424,2012,1,2.94,19.77,56.5964,58.0554,0.1234,293.5918,0.6241,0.8991,100.1001,0.2061,436.6812,0.1191,755.6675,29.8796,19.6063,5.3585,5.2305,-42.8571,3.8721,2.9583,2.2225,117.3778,452.4887,64.8674,35.1326,-0.4045,-0.0385,-1.9707,-0.1096,-14.1906
002424,2012,2,5.42,19.66,57.8884,109.9019,0.2336,558.761,1.1878,1.8229,98.7438,0.3697,486.8813,0.2275,791.2088,23.6103,27.1898,6.0748,3.7394,-39.4737,4.5404,3.0715,2.2564,115.6606,3404.3397,66.2484,33.7516,-0.3051,-0.055,-1.5006,-0.1629,-21.3051
002424,2012,3,7.06,16.62,58.8553,138.3543,0.2941,832.3989999999999,1.7695,2.5087,107.6255,0.5172,522.0418,0.3394,795.5215,18.6738,12.3272,7.9165,11.145,7.4074,6.925,2.7484,1.9595,91.9268,1066.5823,63.6276,36.3724,-0.2195,-0.0584,-1.2658,-0.1606,-20.4938
002424,2012,4,10.95,16.21,54.5027,221.7522,0.4714,1367.5824,2.9072,5.207000000000001,69.1377,0.9732,369.9137,0.5662,635.8177,20.1292,8.991,5.2659,7.3277,6.8182,5.7485,2.1859,1.5807,86.5578,1078.0646,63.0409,36.9591,0.0143,0.006,0.0853,0.0163,1.7953
002424,2013,1,3.29,19.99,59.0324,67.4464,0.1433,337.2542,0.7169,0.9157,98.2855,0.2042,440.7444,0.1401,642.3983,14.8718,13.3943,3.1324,4.9341,16.6667,3.6429,2.3013,1.6448,77.8451,756.9873,63.7537,36.2463,-0.0954,-0.0099,-0.47100000000000003,-0.0274,-3.0386
002424,2013,2,6.05,18.65,59.571000000000005,118.413,0.2517,634.8173,1.3495,1.8282,98.4575,0.3676,489.6627,0.2707,664.9427,13.6116,6.2112,-3.8426,2.3223,8.6957,-3.4385,2.0005,1.3619999999999999,62.6989,760.0776,62.2569,37.7431,0.0498,0.01,0.262,0.0264,2.7331
002424,2013,3,7.8,17.36,60.7869,155.4932,0.3305,895.6046,1.9039,2.61,103.4483,0.4975,542.7136,0.3817,707.3618,7.5932,10.005,1.1358,1.9524,13.7931,1.6937,2.0523,1.3843,62.2987,715.9432,63.118,36.882,0.0592,0.0166,0.33399999999999996,0.0451,4.6994
002424,2013,4,12.8,19.18,60.2134,269.6045,0.5731,1405.3303,2.9875,4.5335,79.4088,0.8033,448.1514,0.5679,633.9144,2.7602,19.2845,4.1533,7.3807,21.2766,4.0231,1.9662,1.4051,55.0528,889.1841,61.1462,38.8538,0.1009,0.0407,0.5193,0.1049,10.8342
002424,2014,1,3.49,21.84,56.7191,76.3658,0.1623,349.5231,0.743,0.8776,102.5524,0.1993,451.5805,0.1389,647.9482,3.6379,12.9463,6.835,3.4126,14.2857,6.7364,2.2379,1.525,53.3098,772.8247,65.8636,34.1364,0.1102,0.0115,0.4991,0.0337,3.5042
002424,2014,2,6.18,19.22,58.7675,132.5867,0.2818,689.6189999999999,1.466,1.7947,100.2953,0.3622,496.963,0.2736,657.8947,8.6327,11.7406,9.776,7.0718,12.0,9.705,2.08,1.3757,50.2307,802.1631,63.8293,36.1707,0.3467,0.0704,1.7735,0.1946,20.139
002424,2014,3,7.99,17.28,60.7818,174.7929,0.3715,1011.3984,2.15,2.4928,108.3119,0.5276,511.7513,0.4048,666.9960000000001,12.9291,12.2022,9.8275,5.046,15.1515,9.7593,2.2616,1.5437,55.9336,846.9138,65.991,34.009,0.2867,0.0866,1.6275,0.2545,27.0608
002424,2014,4,13.37,19.71,60.8679,310.4779,0.66,1574.6722,3.3475,4.2467,84.7717,0.8440000000000001,426.5403,0.6046,595.435,12.05,15.407,10.3662,2.4722,15.7895,10.2549,2.2401,1.6232,56.2273,1162.779,65.8566,34.1434,0.2514,0.111,1.2564,0.3252,33.6312
002424,2015,1,3.92,24.89,59.5607,94.7329,0.2013,380.49699999999996,0.8088,0.8518,105.6586,0.2061,436.6812,0.145,620.6897,8.8617,23.7197,10.8338,6.1517,25.0,10.7378,2.44,1.7232,52.3428,4567.6008,68.7686,31.2314,-0.138,-0.0148,-0.5497,-0.0473,-4.9041
002424,2015,2,7.46,22.08,59.3261,179.7054,0.382,813.5487,1.7294,1.7043,105.6152,0.4447,404.7673,0.3099,580.8325,17.9708,35.0466,12.3507,3.9129,35.7143,12.2681,2.4766,1.7546,66.2442,2106.8854,69.0123,30.9877,0.2501,0.0576,1.1175,0.18600000000000003,19.2741
002424,2015,3,9.42,18.68,61.5974,231.7922,0.4927,1240.4124,2.6369,2.4455,110.4069,0.6503,415.19300000000004,0.47100000000000003,573.2484,22.6433,32.1217,12.5829,6.1806,-57.8947,12.5061,2.5545,1.8369,64.2259,1561.6514,69.97,30.03,0.0641,0.0224,0.33799999999999997,0.0745,7.7264
002424,2015,4,15.54,21.66,62.0576,411.3746,0.2915,1899.0876,1.3457,4.4788,80.3787,1.0609,339.3345,0.6853,525.3174,20.6021,32.0881,14.1858,7.7508,-56.0606,13.9976,2.5898,2.0262,85.62700000000001,3243.6948,69.7896,30.2104,0.2176,0.1076,0.993,0.3561,36.8276
002424,2016,1,4.09,26.64,62.8972,113.3925,0.0803,425.5968,0.3015,0.7681,117.1722,0.244,368.8525,0.1456,618.1319,11.8529,20.1582,14.6829,9.7282,-60.0,14.4814,2.7764,2.1511,73.188,5920.4969,71.8739,28.1261,-0.3131,-0.0342,-1.1613,-0.1215,-12.587
002424,2016,2,7.84,21.09,60.4055,215.8829,0.1529,1023.2541,0.725,1.8983,94.8217,0.6428,280.0249,0.35100000000000003,512.8205,25.7766,20.022000000000002,14.459000000000001,10.0442,-60.5263,14.2645,2.7707,2.1757,73.4163,8202.8455,71.7809,28.2191,0.0024,0.0006,0.011000000000000001,0.0022,0.2282
002424,2016,3,11.16,20.59,63.1837,314.3134,0.2227,1526.4453,1.0816,2.7847,96.9584,0.8718,309.7041,0.5188,520.4318,23.0595,34.7457,14.7439,11.8003,37.5,14.4585,2.7513,2.1445,67.6752,6135.4192,71.8123,28.1877,0.0008,0.0003,0.0039,0.0011,0.1152
002424,2016,4,15.96,21.78,64.3686,482.3271,0.3417,2214.2111,1.569,4.0448,89.0032,1.202,299.5008,0.7240000000000001,497.2376,16.5934,16.8481,14.3368,10.2679,17.2414,14.1614,2.8406,2.2387,107.6957,3591.6727,72.3648,27.6352,0.2107,0.1102,0.9596,0.3986,41.2789
002424,2017,1,4.39,22.68,62.5782,138.1075,0.0978,608.8873,0.4314,0.8146,110.4837,0.335,268.6567,0.1878,479.2332,43.0667,21.0382,13.6541,11.4898,25.0,13.5113,2.9155,2.3099,83.2665,13000.1834,73.2691,26.7309,-0.3099,-0.0434,-1.3586,-0.1624,-16.8093
002424,2017,2,7.58,19.42,61.9582,238.7144,0.1691,1228.6519,0.8706,1.5581,115.5253,0.6743,266.9435,0.377,477.4536,20.073,11.1738,14.6617,13.1932,13.3333,14.4558,2.8539,2.2446,61.3649,10893.2432,72.7122,27.2878,-0.187,-0.0523,-0.9457,-0.1915,-19.8315
002424,2017,3,10.65,19.86,64.134,347.1093,0.2459,1747.5735,1.2383,2.124,127.1186,0.8982,300.6012,0.5337,505.9022,14.4865,11.9066,15.8486,12.2935,13.6364,15.6924,3.003,2.3594,51.6063,11436.2316,74.0857,25.9143,-0.1825,-0.0714,-0.8982,-0.2755,-28.6943
002424,2017,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600827,2010,1,2.8,0.93,20.345,79.4157,0.1682,8492.1259,17.9873,79.2402,1.1358,2.7755,32.4266,0.755,119.2053,19.2055,39.0732,8.0127,20.8713,24.4444,11.128,0.8013,0.6463,59.543,-860.9172,25.5056,74.4944,0.2241,0.0945,9.3182,0.1268,12.9074
600827,2010,2,6.79,1.15,21.0134,179.8625,0.3809,15556.8793,32.9513,126.2451,1.4258,5.087,35.3843,1.4318,125.7159,16.139,27.2922,-2.5462,12.0917,24.1042,-8.1922,0.8094,0.6452,58.7591,-686.1395,26.6049,73.3951,0.0666,0.055,2.2807,0.0749,7.5898
600827,2010,3,8.81,1.01,21.4489,235.7672,0.4993,23270.7419,49.2902,168.3626,1.6037,7.3975,36.4988,1.974,136.7781,18.6475,35.856,0.7399,17.3602,33.4225,-3.6033,0.8432,0.6893,63.3253,-789.7336,24.9284,75.0716,0.1274,0.1438,4.7804,0.1916,19.3842
600827,2010,4,11.05,0.95,21.8869,297.9839,0.6311,31052.422000000002,65.7728,298.7634,1.205,8.8505,40.6757,2.5427,141.5818,6.3916,35.3508,3.7403,14.5649,58.1454,-0.7896,0.8584,0.6778,61.4492,-644.266,23.901999999999997,76.098,0.1083,0.158,4.0571,0.2077,21.0086
600827,2011,1,3.59,1.12,20.5421,102.6879,0.2175,9159.0018,19.3998,73.274,1.2283,2.7689,32.5039,0.6603,136.3017,7.8529,20.8811,4.9009,7.9217,29.7619,0.885,0.8669,0.7204,66.6663,-456.9945,24.7917,75.2083,0.1228,0.0517,4.5561,0.0688,6.9670000000000005
600827,2011,2,7.98,1.41,21.3818,235.5685,0.4989,16598.6168,35.1578,119.7835,1.5027,5.0218,35.8437,1.235,145.749,6.6963,22.4097,10.5828,8.904,30.9711,11.3543,0.8876,0.7318,67.2607,-453.0265,27.015,72.985,0.008,0.0065,0.2401,0.0089,0.9025
600827,2011,3,10.81,3.32,22.6443,1174.0312,0.6815,35300.0012,20.4935,168.8404,1.5991,9.6181,28.0721,2.3459,115.0944,51.6926,160.6336,161.5373,70.0965,36.6733,305.8774,0.7754,0.6433,55.142,-2029.6653,38.3295,61.6705,0.064,0.0644,1.3971,0.1045,10.7122
600827,2011,4,12.67,2.96,22.6881,1391.7955,0.8079999999999999,47015.1576,27.2947,305.8836,1.1769,10.7801,33.3949,3.0143,119.4307,51.4058,134.75799999999998,167.9787,73.3136,34.7068,307.4684,0.768,0.5985,53.6388,-1420.4325,36.9575,63.0425,0.0755,0.0962,1.8227,0.1526,15.6151
600827,2012,1,3.73,3.0,21.2441,437.1907,0.2538,14549.1675,8.4465,63.2983,1.4218,3.4075,26.4123,0.8493,105.9696,58.851000000000006,131.3647,169.0326,68.9849,14.6789,309.8739,0.7781,0.645,57.799,-1248.8222,39.4697,60.5303,0.0579,0.023,1.4759,0.0379,3.9021
600827,2012,2,6.93,3.18,21.9797,811.8262,0.4713,25490.458,14.7985,109.45100000000001,1.6446,5.9712,30.1447,1.5381,117.0275,53.5698,90.1085,162.1026,73.9158,-5.8116,296.67,0.7649,0.628,55.9111,-768.2461,40.7134,59.2866,0.002,0.0014,0.0475,0.0024,0.2448
