close,code,date,high,low,open,volume
15.666,600959,2015-12-31,19.719,12.788,13.106,2349444990
11.285,600959,2016-03-31,15.643,9.524,15.544,818765692
10.637,600959,2016-06-30,11.871,9.905,11.247,736245305
10.095,600959,2016-09-30,11.658,10.026,10.675,736306186
11.195,600959,2016-12-30,11.353,10.105,10.105,929012831
10.333,600959,2017-03-31,11.274,10.234,11.145,655440443
10.57,600959,2017-06-30,10.937,9.927,10.333,416647665
10.57,600959,2017-09-29,0.0,0.0,0.0,0
18.698,600999,2010-03-31,22.196,18.368,19.452,462642731
13.581,600999,2010-06-30,19.168,13.224,18.685,318671047
13.793,600999,2010-09-30,15.552,13.316,13.574,280824707
12.832,600999,2010-12-31,17.481,12.52,13.942,570152630
12.574,600999,2011-03-31,14.002,11.965,12.859,368642701
12.439,600999,2011-06-30,13.38,11.167,12.629,252800195
10.161,600999,2011-09-30,12.96,10.134,12.453,276149229
9.106,600999,2011-12-30,11.333,8.676,10.215,305107091
10.152,600999,2012-03-30,11.879,8.766,9.124,504266205
10.385,600999,2012-06-29,12.424,9.92,10.099,1129316726
9.36,600999,2012-09-28,10.68,8.634,10.385,724730405
9.568,600999,2012-12-31,9.841,7.292,9.305,874561001
10.947,600999,2013-03-29,13.477,8.843,9.704,2863480157
9.432,600999,2013-06-28,12.498,8.389,10.956,1697213989
10.384,600999,2013-09-30,11.662,8.843,9.324,1621150748
11.652,600999,2013-12-31,12.332,8.96,10.338,2325196436
9.309,600999,2014-03-31,11.708,8.923,11.533,2137796457
9.291,600999,2014-06-30,10.522,9.079,9.318,1320251064
10.688,600999,2014-09-30,10.871,9.098,9.282,1976234950
26.295,600999,2014-12-31,30.676,10.173,10.715,7554847611
29.607,600999,2015-03-31,31.979,20.556,26.491,5857604685
24.803,600999,2015-06-30,37.206,21.813,29.811,7264686626
15.026,600999,2015-09-30,26.059,12.983,24.484,4728690155
20.941,600999,2015-12-31,24.077,15.804,15.945,3052842415
17.264,600999,2016-03-31,21.105,12.98,20.883,2218895560
16.182,600999,2016-06-30,17.93,14.678,17.139,1263013319
17.01,600999,2016-09-30,18.8,15.927,16.26,1439719911
16.159,600999,2016-12-30,19.879,15.98,17.118,1438749287
16.099,600999,2017-03-31,17.257,15.901,16.139,692475263
17.039,600999,2017-06-30,17.198,15.407,16.099,711363263
21.39,600999,2017-09-29,21.68,16.604,17.039,1667246035
2.886,601012,2012-06-29,3.661,2.797,3.527,100466035
2.167,601012,2012-09-28,3.07,2.052,2.909,139770024
2.233,601012,2012-12-31,2.364,1.835,2.164,172728516
2.374,601012,2013-03-29,3.339,2.269,2.269,616144012
3.126,601012,2013-06-28,3.539,2.22,2.348,630043609
5.526,601012,2013-09-30,5.644,2.912,3.037,546565439
5.06,601012,2013-12-31,6.353,4.738,5.454,277905888
4.318,601012,2014-03-31,5.966,3.924,4.853,319862539
5.089,601012,2014-06-30,5.089,4.15,4.328,235354420
6.835,601012,2014-09-30,7.309,4.868,5.122,526433101
6.865,601012,2014-12-31,7.293,5.264,6.878,701325395
17.026,601012,2015-03-31,18.084,6.723,6.845,1687616669
15.592,601012,2015-06-30,23.074,12.947,17.109,4424907070
9.064,601012,2015-09-30,15.849,7.974,15.354,2620680190
13.521,601012,2015-12-31,14.839,9.341,9.5,2908337108
12.531,601012,2016-03-31,13.729,9.777,13.333,1342284279
12.97,601012,2016-06-30,13.66,11.141,12.501,1121709019
13.417,601012,2016-09-30,16.269,12.85,13.019,2151952751
13.307,601012,2016-12-30,14.351,12.731,13.486,800083471
15.722,601012,2017-03-31,16.219,13.258,13.317,890167418
17.1,601012,2017-06-30,17.323,13.07,15.901,923962993
29.47,601012,2017-09-29,29.88,17.14,17.25,1656285504
43.049,601021,2015-03-31,47.447,10.778,10.778,391184812
62.479,601021,2015-06-30,75.186,41.239,43.519,245235817
55.597,601021,2015-09-30,67.39,43.605,56.231,144825896
60.453,601021,2015-12-31,69.352,53.416,56.513,248791721
46.003,601021,2016-03-31,60.453,39.72,60.443,172473237
47.71,601021,2016-06-30,54.378,43.565,46.003,180817658
44.953,601021,2016-09-30,51.551,44.595,47.65,151588794
36.564,601021,2016-12-30,45.978,35.698,45.092,159581017
34.573,601021,2017-03-31,39.788,34.215,36.603,183460979
33.63,601021,2017-06-30,35.608,30.01,34.504,179740613
33.41,601021,2017-09-29,36.75,30.6,33.62,147463433
11.363,601111,2010-03-31,11.737,8.474,8.875,1834845167
9.367,601111,2010-06-30,13.377,8.957,11.363,2193839176
10.835,601111,2010-09-30,11.718,8.566,9.213,2553551636
12.466,601111,2010-12-31,15.773,10.798,10.935,2862310114
10.033,601111,2011-03-31,12.83,10.005,12.557,2271853945
8.854,601111,2011-06-30,10.926,8.217,10.024,1527808305
7.257,601111,2011-09-30,9.75,7.201,8.854,1122873858
5.881,601111,2011-12-30,7.728,5.309,7.34,768464090
5.429,601111,2012-03-30,6.86,5.355,5.937,908080352
5.678,601111,2012-06-29,6.361,5.42,5.447,831590216
4.686,601111,2012-09-28,6.153,4.253,5.65,888185709
5.645,601111,2012-12-31,5.655,4.234,4.714,687675435
5.231,601111,2013-03-29,5.824,4.949,5.683,1189704769
3.989,601111,2013-06-28,5.25,3.763,5.175,607502835
3.86,601111,2013-09-30,4.443,3.573,3.999,1417756821
3.774,601111,2013-12-31,4.118,3.659,3.841,1046788037
3.287,601111,2014-03-31,3.774,3.258,3.764,663426959
3.143,601111,2014-06-30,3.487,3.067,3.287,698557225
3.87,601111,2014-09-30,3.976,3.124,3.134,1749348491
7.604,601111,2014-12-31,8.253,3.782,3.87,6864055746
9.146,601111,2015-03-31,10.31,6.488,7.739,5373305013
14.897,601111,2015-06-30,14.897,9.097,9.097,8435790621
7.337,601111,2015-09-30,14.488,6.354,13.408,5791036859
8.349,601111,2015-12-31,10.081,7.395,7.492,3866620246
6.675,601111,2016-03-31,8.271,5.819,8.271,2209715877
6.684,601111,2016-06-30,7.784,6.529,6.665,1820106945
7.159,601111,2016-09-30,8.593,6.645,6.694,1985735777
7.119,601111,2016-12-30,8.108,6.852,7.169,2362545895
8.197,601111,2017-03-31,8.691,7.099,7.099,2207419377
9.641,601111,2017-06-30,10.58,8.187,8.355,2519013939
8.72,601111,2017-09-29,9.779,8.56,9.591,2582294252
4.648,601117,2010-03-31,5.404,4.473,5.312,2822002425
3.615,601117,2010-06-30,4.906,3.551,4.657,1392837458
4.454,601117,2010-09-30,4.584,3.606,3.624,1592191270
5.331,601117,2010-12-31,5.865,4.464,4.574,2962183637
7.009,601117,2011-03-31,7.996,4.427,5.266,3333855058
8.171,601117,2011-06-30,8.549,5.773,6.963,1689719568
6.487,601117,2011-09-30,8.606,6.422,8.125,1389316663
5.275,601117,2011-12-30,7.468,4.997,6.496,1173138677
5.413,601117,2012-03-30,6.57,4.553,5.321,1391430941
5.339,601117,2012-06-29,6.644,5.191,5.413,1280893935
6.42,601117,2012-09-28,6.523,4.7,5.386,1827499164
7.7,601117,2012-12-31,7.719,5.887,6.457,1794127409
8.672,601117,2013-03-29,9.111,6.719,7.672,2346975512
8.896,601117,2013-06-28,11.438,7.868,8.644,2012780592
7.448,601117,2013-09-30,10.091,7.335,8.878,2993232396
7.523,601117,2013-12-31,8.398,6.555,7.458,2309832152
5.849,601117,2014-03-31,7.552,5.276,7.523,2023538340
4.9,601117,2014-06-30,6.122,4.787,5.859,1444575211
6.246,601117,2014-09-30,6.284,4.843,4.909,2938377084
9.053,601117,2014-12-31,10.49,5.614,6.236,7960638606
9.35,601117,2015-03-31,9.896,7.118,9.139,5530021213
9.369,601117,2015-06-30,13.603,7.961,9.197,11290590288
6.022,601117,2015-09-30,9.561,5.644,9.101,5304343790
6.682,601117,2015-12-31,7.719,6.216,6.381,2223585653
5.702,601117,2016-03-31,6.701,4.994,6.701,1378192649
5.363,601117,2016-06-30,5.896,5.053,5.693,842246562
5.467,601117,2016-09-30,5.891,5.305,5.363,980052973
6.669,601117,2016-12-30,6.964,5.487,5.487,2578037976
8.619,601117,2017-03-31,9.161,6.541,6.708,2572700225
6.885,601117,2017-06-30,9.259,6.078,8.767,2948842008
6.79,601117,2017-09-29,8.27,6.74,6.876,2593939290
37.715,601163,2016-09-30,50.172,26.055,26.055,341671754
33.405,601163,2016-12-30,45.046,33.091,38.079,982668215
29.971,601163,2017-03-31,34.163,27.679,33.415,415331026
25.878,601163,2017-06-30,30.69,24.107,29.824,266133875
24.3,601163,2017-09-29,26.144,23.231,25.868,223355924
3.98,601228,2017-03-31,3.98,2.743,2.743,437724
8.599,601228,2017-06-30,11.591,4.379,4.379,6374084468
6.71,601228,2017-09-29,8.718,6.67,8.669,1798554670
5.28,601328,2010-03-31,6.23,5.044,5.994,3309393110
4.046,601328,2010-06-30,5.477,3.958,5.299,3204174524
3.971,601328,2010-09-30,4.531,3.787,4.032,3439502796
3.752,601328,2010-12-31,4.752,3.718,4.006,5217226212
3.896,601328,2011-03-31,3.971,3.711,3.773,3384482792
3.793,601328,2011-06-30,4.225,3.739,3.896,3668835628
3.389,601328,2011-09-30,3.862,3.313,3.807,2927350612
3.389,601328,2011-12-30,3.684,3.336,3.389,2608166257
3.563,601328,2012-03-30,3.858,3.359,3.404,3350063092
3.508,601328,2012-06-29,3.752,3.415,3.548,2748145150
3.291,601328,2012-09-28,3.508,3.145,3.508,2661374596
3.817,601328,2012-12-31,3.856,3.206,3.291,3223592277
3.639,601328,2013-03-29,4.389,3.593,3.879,5758450448
3.145,601328,2013-06-28,3.732,2.998,3.624,3499300356
3.529,601328,2013-09-30,4.006,3.021,3.137,6300223688
3.152,601328,2013-12-31,3.587,2.996,3.505,3732122668
3.103,601328,2014-03-31,3.3,2.947,3.136,3439094974
3.185,601328,2014-06-30,3.218,3.021,3.094,3383207488
3.773,601328,2014-09-30,4.063,3.168,3.193,8662793376
5.98,601328,2014-12-31,6.051,3.615,3.782,22558211389
5.62,601328,2015-03-31,6.499,4.934,6.007,20855781979
7.519,601328,2015-06-30,8.851,5.567,5.62,43107761808
5.548,601328,2015-09-30,8.376,4.59,7.4,29539937082
5.876,601328,2015-12-31,6.524,5.612,5.657,8300919179
5.082,601328,2016-03-31,5.876,4.553,5.867,6947692626
5.137,601328,2016-06-30,5.165,4.736,5.073,3791450926
5.289,601328,2016-09-30,5.767,5.137,5.155,3264159277
5.518,601328,2016-12-30,5.997,5.27,5.308,5707009894
5.958,601328,2017-03-31,6.15,5.499,5.499,3792149459
5.891,601328,2017-06-30,6.016,5.595,5.968,4956361751
6.32,601328,2017-09-29,6.79,5.872,5.891,6796312272
26.743,601336,2011-12-30,28.192,23.893,23.989,300146434
27.549,601336,2012-03-30,30.917,25.524,26.791,266809303
32.856,601336,2012-06-29,35.024,27.204,27.712,302467099
23.861,601336,2012-09-28,34.736,21.232,32.702,377941441
28.057,601336,2012-12-31,28.057,17.163,23.861,359418457
21.32,601336,2013-03-29,31.503,20.765,28.242,609668655
24.056,601336,2013-06-28,24.961,20.347,21.398,595315755
22.186,601336,2013-09-30,25.496,20.931,23.725,629189918
22.274,601336,2013-12-31,24.435,21.203,22.002,457526625
19.646,601336,2014-03-31,22.255,18.701,22.118,371507235
20.57,601336,2014-06-30,22.05,18.935,19.616,277396373
23.996,601336,2014-09-30,25.309,20.405,20.59,531842698
48.58,601336,2014-12-31,50.53,23.104,24.084,2175827625
51.962,601336,2015-03-31,56.461,43.13,49.354,1585714883
59.852,601336,2015-06-30,69.204,49.697,53.059,3085655308
35.302,601336,2015-09-30,59.47,29.44,58.441,2172920830
51.441,601336,2015-12-31,56.751,35.854,37.637,1685924174
39.972,601336,2016-03-31,51.007,32.524,50.987,1273105408
39.805,601336,2016-06-30,42.701,37.115,39.805,547218645
40.887,601336,2016-09-30,47.257,38.819,39.903,625268780
43.437,601336,2016-12-30,48.418,40.927,41.086,441094717
41.86,601336,2017-03-31,47.128,40.49,43.437,356160705
50.997,601336,2017-06-30,53.577,40.044,41.899,680060851
56.67,601336,2017-09-29,66.86,48.666,50.938,839903008
7.075,601377,2010-12-31,10.612,6.027,6.402,1979772279
7.337,601377,2011-03-31,8.071,5.463,7.127,1284068702
7.6,601377,2011-06-30,8.721,6.29,7.337,962292930
5.906,601377,2011-09-30,7.825,5.866,7.533,731069822
4.102,601377,2011-12-30,6.021,3.471,5.954,705999113
4.225,601377,2012-03-30,5.469,3.837,4.133,1212279601
4.667,601377,2012-06-29,5.606,4.181,4.23,1098263769
4.28,601377,2012-09-28,4.796,3.777,4.703,607560521
5.469,601377,2012-12-31,5.553,3.955,4.244,1429452161
4.912,601377,2013-03-29,6.302,4.787,5.531,1393247149
4.087,601377,2013-06-28,5.572,3.803,4.917,1379132532
4.425,601377,2013-09-30,4.83,3.821,4.019,1168002531
4.258,601377,2013-12-31,4.708,3.916,4.38,868467654
3.907,601377,2014-03-31,4.272,3.506,4.249,895400500
3.917,601377,2014-06-30,4.551,3.59,3.898,1328916346
5.826,601377,2014-09-30,5.944,3.867,3.935,4353903262
13.742,601377,2014-12-31,16.16,5.29,5.853,20697715196
14.379,601377,2015-03-31,15.269,10.434,13.824,10128920030
12.482,601377,2015-06-30,17.678,10.895,14.451,12327277890
7.139,601377,2015-09-30,12.7,6.309,12.308,7106373348
10.029,601377,2015-12-31,12.454,7.394,7.613,11006845692
8.517,601377,2016-03-31,9.69,6.812,9.108,7374215625
7.255,601377,2016-06-30,9.089,6.891,8.459,4933036588
7.422,601377,2016-09-30,8.344,7.206,7.245,4157820885
7.51,601377,2016-12-30,8.924,7.441,7.49,4535144661
7.52,601377,2017-03-31,8.148,7.294,7.51,2210813388
7.294,601377,2017-06-30,7.687,6.96,7.52,1992510216
8.47,601377,2017-09-29,8.83,7.225,7.304,4884515875
5.168,601390,2010-03-31,5.64,4.989,5.631,3138632138
3.697,601390,2010-06-30,5.239,3.662,5.176,2679006742
3.831,601390,2010-09-30,4.228,3.662,3.706,2334625860
3.912,601390,2010-12-31,4.743,3.786,3.849,4779737638
4.039,601390,2011-03-31,4.725,3.876,3.93,4302187656
3.605,601390,2011-06-30,4.283,3.415,4.03,2043760157
2.654,601390,2011-09-30,3.668,2.654,3.623,1527785813
2.306,601390,2011-12-30,3.066,2.279,2.672,1694588420
2.242,601390,2012-03-30,2.599,2.169,2.315,1672730405
2.352,601390,2012-06-29,2.681,2.279,2.279,2104848918
2.351,601390,2012-09-28,2.482,2.221,2.361,1327822798
2.836,601390,2012-12-31,2.911,2.314,2.36,2249601033
2.612,601390,2013-03-29,3.181,2.584,2.846,2587154279
2.276,601390,2013-06-28,2.762,2.146,2.612,1517633024
2.555,601390,2013-09-30,2.85,2.174,2.276,2265958169
2.546,601390,2013-12-31,2.897,2.47,2.555,2996572791
2.375,601390,2014-03-31,2.555,2.194,2.546,1589289042
2.451,601390,2014-06-30,2.688,2.337,2.375,1887443437
3.045,601390,2014-09-30,3.104,2.422,2.46,3982784458
9.048,601390,2014-12-31,9.758,2.987,3.055,26518539621
12.288,601390,2015-03-31,13.358,7.355,9.116,20942638711
13.372,601390,2015-06-30,23.349,11.242,12.258,38581058628
10.686,601390,2015-09-30,15.921,8.83,12.893,17350374145
10.666,601390,2015-12-31,13.87,10.353,11.135,6654820391
7.863,601390,2016-03-31,10.715,6.847,10.676,4129297180
6.808,601390,2016-06-30,8.185,6.232,7.882,2183985300
6.987,601390,2016-09-30,8.263,6.515,6.798,3529318527
8.768,601390,2016-12-30,10.52,7.016,7.026,7952658591
8.719,601390,2017-03-31,9.401,8.382,8.748,3715679285
8.58,601390,2017-06-30,9.867,8.313,8.897,4302622348
8.65,601390,2017-09-29,9.14,8.41,8.58,2347528273
13.461,601607,2010-03-31,14.996,11.917,12.631,820650457
14.621,601607,2010-06-30,17.014,13.309,13.523,1163236557
20.075,601607,2010-09-30,20.56,12.631,14.523,728297897
19.617,601607,2010-12-31,23.524,17.066,20.21,903889473
17.56,601607,2011-03-31,20.03,16.689,19.671,702122728
15.09,601607,2011-06-30,19.752,13.904,17.632,833792569
13.162,601607,2011-09-30,16.698,12.665,15.404,813890949
10.044,601607,2011-12-30,14.041,9.799,13.189,524849072
10.098,601607,2012-03-30,12.002,9.201,10.116,1037888376
9.672,601607,2012-06-29,11.576,9.074,10.062,1128101704
10.845,601607,2012-09-28,11.378,9.309,9.726,923573400
10.219,601607,2012-12-31,11.452,9.033,11.038,534445850
12.133,601607,2013-03-29,13.025,10.081,10.302,843537823
9.778,601607,2013-06-28,12.887,8.913,12.556,817461219
14.63,601607,2013-09-30,14.893,9.75,9.806,1192222291
13.897,601607,2013-12-31,16.068,12.009,14.564,1225886648
12.422,601607,2014-03-31,14.48,11.98,13.907,865800613
11.931,601607,2014-06-30,12.892,10.937,12.45,506581534
14.254,601607,2014-09-30,14.599,11.557,11.854,1283252012
15.837,601607,2014-12-31,16.269,13.313,14.302,1890987942
21.808,601607,2015-03-31,22.633,15.262,15.914,1971078543
21.604,601607,2015-06-30,30.811,18.442,21.741,3216412665
16.919,601607,2015-09-30,22.594,15.405,21.614,2163798878
19.315,601607,2015-12-31,20.324,17.763,17.85,1031102744
16.618,601607,2016-03-31,19.48,14.173,19.422,555496183
17.51,601607,2016-06-30,18.859,16.211,16.569,504314319
19.469,601607,2016-09-30,21.137,17.346,17.598,799867807
19.301,601607,2016-12-30,20.683,18.65,19.568,570793808
23.001,601607,2017-03-31,23.238,19.242,19.311,735388692
28.498,601607,2017-06-30,28.863,22.212,23.001,613680604
23.74,601607,2017-09-29,28.774,22.73,28.547,806671192
4.702,601618,2010-03-31,5.006,4.397,4.997,3869374376
3.697,601618,2010-06-30,4.84,3.559,4.702,2862930898
3.715,601618,2010-09-30,3.983,3.549,3.66,2445435700
3.605,601618,2010-12-31,4.591,3.559,3.734,4936767842
3.678,601618,2011-03-31,3.927,3.457,3.623,2711195778
3.632,601618,2011-06-30,4.213,3.466,3.706,3187423502
2.845,601618,2011-09-30,3.724,2.826,3.632,1936765434
2.47,601618,2011-12-30,2.938,2.386,2.845,1344920857
2.386,601618,2012-03-30,2.704,2.358,2.47,1932710969
2.321,601618,2012-06-29,2.554,2.292,2.395,1260795577
1.918,601618,2012-09-28,2.33,1.843,2.33,1125406652
2.115,601618,2012-12-31,2.133,1.853,1.918,1622881934
1.909,601618,2013-03-29,2.208,1.871,2.18,2292450202
1.506,601618,2013-06-28,1.937,1.422,1.909,1656883889
1.722,601618,2013-09-30,1.928,1.45,1.497,3127514288
1.637,601618,2013-12-31,1.815,1.6,1.712,1563925055
1.572,601618,2014-03-31,1.656,1.478,1.637,1356208723
1.6,601618,2014-06-30,1.74,1.516,1.572,1606911502
2.519,601618,2014-09-30,2.616,1.581,1.6,7869684728
4.893,601618,2014-12-31,5.416,2.248,2.519,20645191826
